DATE,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,Unit,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,EURAUD,EURCAD,EURCHF,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY,XAUUSD,,position Value,Change per day,Direction,,,
2013.05.13,1.00566,0.9528,101.326,1.20596,0.99511,1.3337,1.31114,1.24227,132.113,1.57232,1.29749,1.5362,1.5462,1.46489,155.769,1.8548,1.52988,0.83331,0.78942,83.97,0.82472,1.01055,0.95751,101.822,1430.42,,,1005.66,952.8,101326,1205.96,995.11,1333.7,1311.14,1242.27,132113,1572.32,1297.49,1536.2,1546.2,1464.89,155769,1854.8,1529.88,833.31,789.42,83970,824.72,1010.55,957.51,101822,1430420,,995.1610509,995.0809913,995.1287541,994.5793312,995.11,1327.178207,1297.451883,1297.396372,1297.489737,1296.72375,1297.49,1528.687982,1530.057889,1529.895249,1529.816739,1529.690656,1529.88,824.6103607,824.4509196,824.6744319,824.72,1000,1000,1000,1430.42,,29695.6943,-82.04402896,0,,,
2013.05.14,1.00669,0.95604,101.245,1.20589,0.9889,1.366,1.31512,1.24911,132.277,1.57574,1.292,1.53916,1.54836,1.47033,155.715,1.85896,1.5208,0.8343,0.79234,83.917,0.81952,1.01781,0.9669,102.39,1425.12,,,1006.69,956.04,101245,1205.89,988.9,1366,1315.12,1249.11,132277,1575.74,1292,1539.16,1548.36,1470.33,155715,1858.96,1520.8,834.3,792.34,83917,819.52,1017.81,966.9,102390,1425120,,989.0745817,988.7682284,988.8172673,988.2509728,988.9,1350.8374,1292.107564,1291.870928,1291.89374,1291.350445,1292,1522.075324,1521.266248,1520.663978,1520.802813,1523.454899,1520.8,819.701123,819.4642672,819.5819904,819.52,1000,1000,1000,1425.12,,29586.32177,-109.3725349,0,,,
2013.05.15,1.00518,0.95472,101.182,1.19989,0.98967,1.3157,1.3087,1.24318,131.727,1.5626,1.28851,1.53995,1.54834,1.4696,155.724,1.84969,1.52345,0.83667,0.79472,84.23,0.8239,1.01566,0.96468,102.229,1392.58,,,1005.18,954.72,101182,1199.89,989.67,1315.7,1308.7,1243.18,131727,1562.6,1288.51,1539.95,1548.34,1469.6,155724,1849.69,1523.45,836.67,794.72,84230,823.9,1015.66,964.68,102229,1392580,,989.6815864,989.6753328,989.7582878,988.589371,989.67,1302.108819,1288.521749,1288.69677,1288.548259,1287.42614,1288.51,1524.042317,1524.466849,1523.406726,1523.285956,1523.959591,1523.45,823.7697655,823.8172244,823.9345,823.9,1000,1000,1000,1392.58,,29521.79924,-64.52252546,0,,,
2013.05.16,0.99965,0.94586,100.293,1.20206,0.98074,1.31285,1.31292,1.24251,131.69,1.57885,1.28814,1.55604,1.55555,1.47261,156.116,1.87296,1.52668,0.83114,0.78643,83.344,0.81534,1.0193,0.96447,102.22,1385.4,,,999.65,945.86,100293,1202.06,980.74,1312.85,1312.92,1242.51,131690,1578.85,1288.14,1556.04,1555.55,1472.61,156116,1872.96,1526.68,831.14,786.43,83344,815.34,1019.3,964.47,102220,1385400,,980.7220642,980.7044283,981.1485032,980.0876004,980.74,1287.564509,1288.060434,1288.282684,1288.299746,1287.299559,1288.14,1526.07067,1526.096341,1526.859311,1527.25494,1527.099206,1526.68,815.4027274,815.4012048,815.3394639,815.34,1000,1000,1000,1385.4,,29437.99339,-83.80585204,0,,,
2013.05.17,0.99982,0.94551,100.397,1.2055,0.97257,1.3187,1.31951,1.24795,132.487,1.59056,1.28363,1.55909,1.56034,1.47461,156.511,1.8858,1.51666,0.82887,0.78362,83.177,0.80616,1.02788,0.97209,103.18,1359.24,,,999.82,945.51,100397,1205.5,972.57,1318.7,1319.51,1247.95,132487,1590.56,1283.63,1559.09,1560.34,1474.61,156511,1885.8,1516.66,828.87,783.62,83177,806.16,1027.88,972.09,103180,1359240,,972.7010935,972.6568528,973.0277186,971.82588,972.57,1282.528059,1283.719889,1283.780308,1284.037604,1282.24585,1283.63,1516.324161,1518.017667,1516.948019,1516.873425,1520.256528,1516.66,806.3879052,806.118775,806.1349099,806.16,1000,1000,1000,1359.24,,29251.84465,-186.1487449,0,,,
2013.05.18,0.99982,0.94551,100.397,1.2055,0.97257,1.3187,1.31951,1.24795,132.487,1.59056,1.28363,1.55795,1.55872,1.47461,156.511,1.8783,1.51666,0.82887,0.78362,83.177,0.80616,1.02788,0.97209,103.178,1359.24,,,999.82,945.51,100397,1205.5,972.57,1318.7,1319.51,1247.95,132487,1590.56,1283.63,1557.95,1558.72,1474.61,156511,1878.3,1516.66,828.87,783.62,83177,806.16,1027.88,972.09,103178,1359240,,972.7010935,972.6568528,973.0465797,971.82588,972.57,1282.528059,1283.719889,1283.780308,1284.062494,1282.24585,1283.63,1515.215432,1516.441608,1516.948019,1516.902828,1514.210328,1516.66,806.3879052,806.118775,806.150536,806.16,1000,1000,1000,1359.24,,29243.20244,-8.642209219,0,,,
2013.05.20,1.00417,0.94812,100.299,1.19961,0.98072,1.31316,1.31919,1.24565,131.732,1.57567,1.28817,1.55377,1.5618,1.47492,156.004,1.86712,1.52545,0.83662,0.78987,83.542,0.817,1.02393,0.96681,102.263,1393.21,,,1004.17,948.12,100299,1199.61,980.72,1313.16,1319.19,1245.65,131732,1575.67,1288.17,1553.77,1561.8,1474.92,156004,1867.12,1525.45,836.62,789.87,83542,817,1023.93,966.81,102263,1393210,,980.7018058,980.6683837,980.7946178,980.08137,980.72,1287.842275,1288.359556,1288.412408,1288.168741,1287.32239,1288.17,1523.813314,1525.299581,1525.553108,1525.517538,1525.43704,1525.45,817.067573,816.9857573,816.9328105,817,1000,1000,1000,1393.21,,29443.50827,200.305832,1,,,
2013.05.21,1.00633,0.95068,100.452,1.20019,0.98016,1.31657,1.32511,1.25189,132.235,1.57959,1.29057,1.54508,1.55529,1.46991,155.289,1.85645,1.51537,0.838,0.79172,83.627,0.81621,1.02658,0.96999,102.47,1375.87,,,1006.33,950.68,100452,1200.19,980.16,1316.57,1325.11,1251.89,132235,1579.59,1290.57,1545.08,1555.29,1469.91,155289,1856.45,1515.37,838,791.72,83627,816.21,1026.58,969.99,102470,1375870,,980.2743089,980.0925783,980.3064312,979.6070799,980.16,1290.449251,1290.800522,1290.621553,1290.475261,1289.277154,1290.57,1514.425613,1515.020749,1515.386757,1515.458183,1515.253055,1515.37,816.3026749,816.2146002,816.1120328,816.21,1000,1000,1000,1375.87,,29374.2578,-69.25046705,0,,,
2013.05.22,1.00546,0.94882,100.032,1.20052,0.96988,1.32525,1.33303,1.25771,132.613,1.59152,1.28582,1.55105,1.55973,1.4719,155.235,1.86249,1.50478,0.83703,0.78968,83.273,0.8074,1.03662,0.97809,103.149,1369.91,,,1005.46,948.82,100032,1200.52,969.88,1325.25,1333.03,1257.71,132613,1591.52,1285.82,1551.05,1559.73,1471.9,155235,1862.49,1504.78,837.03,789.68,83273,807.4,1036.62,978.09,103149,1369910,,969.940769,970.0743285,969.7815781,969.299848,969.88,1285.33347,1285.938917,1285.883712,1285.645038,1284.993248,1285.82,1504.332374,1504.630434,1504.87174,1504.958846,1503.774426,1504.78,807.460786,807.369465,807.307875,807.4,1000,1000,1000,1369.91,,29189.38685,-184.8709486,0,,,
2013.05.23,1.00406,0.94404,99.433,1.19786,0.97466,1.32635,1.33224,1.25282,131.926,1.58936,1.29333,1.54984,1.55533,1.46345,154.114,1.85513,1.5107,0.83762,0.78793,82.962,0.81333,1.03003,0.96868,102.022,1390.31,,,1004.06,944.04,99433,1197.86,974.66,1326.35,1332.24,1252.82,131926,1589.36,1293.33,1549.84,1555.33,1463.45,154114,1855.13,1510.7,837.62,787.93,82962,813.33,1030.03,968.68,102022,1390310,,974.7871421,974.5633233,974.6231205,974.2554738,974.66,1292.740291,1293.399221,1293.327002,1293.11325,1292.674169,1293.33,1510.567054,1509.985146,1510.76723,1510.595754,1508.832883,1510.7,813.1996155,813.4058719,813.1775499,813.33,1000,1000,1000,1390.31,,29336.3441,146.9572432,1,,,
2013.05.24,0.99495,0.92651,97.621,1.18972,0.96445,1.33947,1.33375,1.24258,130.948,1.59414,1.29278,1.56673,1.56072,1.45264,153.08,1.877,1.51195,0.83348,0.77602,81.7,0.80849,1.03151,0.96073,101.254,1386.49,,,994.95,926.51,97621,1189.72,964.45,1339.47,1333.75,1242.58,130948,1594.14,1292.78,1566.73,1560.72,1452.64,153080,1877,1511.95,833.48,776.02,81700,808.49,1031.51,960.73,101254,1386490,,964.5568148,964.3812518,964.119936,961.8767228,964.45,1291.851842,1293.007339,1293.370666,1293.262488,1288.846249,1292.78,1511.032749,1513.043984,1512.016904,1511.841507,1517.53573,1511.95,808.0193115,807.7399477,806.8817034,808.49,1000,1000,1000,1386.49,,29267.54515,-68.79895173,0,,,
2013.05.25,0.99495,0.92651,97.621,1.18972,0.96445,1.33947,1.33375,1.24258,130.948,1.59414,1.29278,1.56581,1.55969,1.45264,153.08,1.86475,1.51195,0.83348,0.77602,81.7,0.80849,1.03151,0.96073,101.254,1386.49,,,994.95,926.51,97621,1189.72,964.45,1339.47,1333.75,1242.58,130948,1594.14,1292.78,1565.81,1559.69,1452.64,153080,1864.75,1511.95,833.48,776.02,81700,808.49,1031.51,960.73,101254,1386490,,964.5568148,964.3812518,964.119936,961.8767228,964.45,1291.851842,1293.007339,1293.370666,1293.262488,1288.846249,1292.78,1510.145455,1512.045448,1512.016904,1511.841507,1507.631728,1511.95,808.0193115,807.7399477,806.8817034,808.49,1000,1000,1000,1386.49,,29255.75531,-11.78983263,0,,,
2013.05.27,0.99596,0.92712,97.235,1.19087,0.96315,1.34136,1.33667,1.24499,130.506,1.59834,1.29284,1.56741,1.56093,1.45361,152.408,1.86689,1.5098,0.83553,0.77777,81.57,0.80806,1.03394,0.96263,100.953,1394.38,,,995.96,927.12,97235,1190.87,963.15,1341.36,1336.67,1244.99,130506,1598.34,1292.84,1567.41,1560.93,1453.61,152408,1866.89,1509.8,835.53,777.77,81570,808.06,1033.94,962.63,100953,1394380,,963.2667273,963.1114759,963.1709806,962.2944122,963.15,1291.930884,1292.792619,1293.321422,1292.740186,1291.55462,1292.84,1509.650942,1509.691085,1510.040202,1509.692629,1508.559133,1509.8,808.1029847,807.9635997,807.9997623,808.06,1000,1000,1000,1394.38,,29254.11366,-1.641648417,0,,,
2013.05.28,0.99954,0.93909,98.411,1.19027,0.96139,1.33658,1.33642,1.25578,131.585,1.59173,1.2855,1.56174,1.56395,1.46894,153.928,1.862,1.50382,0.83913,0.78837,82.617,0.80764,1.03963,0.97676,102.367,1380.92,,,999.54,939.09,98411,1190.27,961.39,1336.58,1336.42,1255.78,131585,1591.73,1285.5,1561.74,1563.95,1468.94,153928,1862,1503.82,839.13,788.37,82617,807.64,1039.63,976.76,102367,1380920,,961.438204,961.4337196,961.3547335,961.3096628,961.39,1284.974646,1285.476564,1285.658708,1285.424014,1285.544817,1285.5,1501.441219,1504.333272,1503.890413,1503.687712,1503.82568,1503.82,807.1429258,807.1276465,807.0667305,807.64,1000,1000,1000,1380.92,,29150.40067,-103.7129962,0,,,
2013.05.29,0.99706,0.92647,97.423,1.18887,0.96327,1.34155,1.33918,1.24421,130.919,1.59744,1.29393,1.56892,1.56577,1.45488,153.038,1.85918,1.51298,0.83803,0.77817,81.865,0.80951,1.03505,0.96158,101.148,1392.62,,,997.06,926.47,97423,1188.87,963.27,1341.55,1339.18,1244.21,130919,1597.44,1293.93,1568.92,1565.77,1454.88,153038,1859.18,1512.98,838.03,778.17,81865,809.51,1035.05,961.58,101148,1392620,,963.2964591,963.4871774,963.1727765,962.4021537,963.27,1292.274869,1293.831216,1293.922503,1294.331079,1293.143654,1293.93,1511.293568,1512.748176,1513.009838,1513.010638,1505.024802,1512.98,809.6517076,809.2618399,809.3585637,809.51,1000,1000,1000,1392.62,,29275.53102,125.130353,1,,,
2013.05.30,0.99499,0.92074,97.328,1.1962,0.96625,1.358,1.34367,1.24353,131.427,1.61563,1.30492,1.57597,1.56831,1.45161,153.393,1.88868,1.52319,0.83133,0.76917,81.305,0.80725,1.02964,0.95296,100.725,1413.96,,,994.99,920.74,97328,1196.2,966.25,1358,1343.67,1243.53,131427,1615.63,1304.92,1575.97,1568.31,1451.61,153393,1888.68,1523.19,831.33,769.17,81305,807.25,1029.64,952.96,100725,1413960,,966.3474612,966.1895567,966.2745098,965.63245,966.25,1312.1675,1304.990094,1304.913113,1304.810127,1304.217318,1304.92,1522.781013,1523.163436,1523.264355,1522.889054,1524.63693,1523.19,807.3987025,807.1377602,807.1978158,807.25,1000,1000,1000,1413.96,,29449.58119,174.0501738,1,,,
2013.05.31,0.9922,0.91307,96.07,1.20185,0.95678,1.35661,1.34813,1.24035,130.516,1.63329,1.29943,1.58715,1.57473,1.45024,152.589,1.91141,1.51938,0.82191,0.75727,79.615,0.79357,1.03736,0.95453,100.433,1387.64,,,992.2,913.07,96070,1201.85,956.78,1356.61,1348.13,1240.35,130516,1633.29,1299.43,1587.15,1574.73,1450.24,152589,1911.41,1519.38,821.91,757.27,79615,793.57,1037.36,954.53,100433,1387640,,956.4664147,956.5650111,956.5581034,953.7521045,956.78,1297.977316,1299.577774,1299.435324,1299.533022,1296.129945,1299.43,1518.553377,1518.016889,1519.323646,1519.311382,1516.837634,1519.38,792.3093237,793.3433208,792.7175331,793.57,1000,1000,1000,1387.64,,29243.20812,-206.3730742,0,,,
2013.06.01,0.9922,0.91307,96.07,1.20185,0.95679,1.35661,1.34813,1.24034,130.528,1.63329,1.29956,1.58646,1.57575,1.45038,152.589,1.9871,1.51938,0.82191,0.75727,79.615,0.79357,1.03736,0.95455,100.433,1387.64,,,992.2,913.07,96070,1201.85,956.79,1356.61,1348.13,1240.34,130528,1633.29,1299.56,1586.46,1575.75,1450.38,152589,1987.1,1519.38,821.91,757.27,79615,793.57,1037.36,954.55,100433,1387640,,956.4664147,956.5449688,956.5581034,953.7521045,956.79,1297.990882,1299.577774,1299.397622,1299.652505,1296.129945,1299.56,1517.909063,1519.000154,1519.438479,1519.311382,1576.902947,1519.38,792.3093237,793.3266984,792.7175331,793.57,1000,1000,1000,1387.64,,29303.9259,60.71777948,1,,,
2013.06.03,1.00381,0.92527,97.229,1.20737,0.97693,1.33776,1.34373,1.23841,130.14,1.61613,1.30756,1.56886,1.57383,1.45093,152.491,1.89426,1.53208,0.83078,0.76562,80.466,0.80852,1.0276,0.947,99.532,1410.99,,,1003.81,925.27,97229,1207.37,976.93,1337.76,1343.73,1238.41,130140,1616.13,1307.56,1568.86,1573.83,1450.93,152491,1894.26,1532.08,830.78,765.62,80466,808.52,1027.6,947,99532,1410990,,976.8489685,977.0538543,976.8617128,976.1827924,976.93,1306.897877,1307.639159,1307.719113,1307.51919,1306.673428,1307.56,1532.6664,1531.558972,1532.133052,1532.080135,1531.547095,1532.08,808.4663293,808.468849,808.4435157,808.52,1000,1000,1000,1410.99,,29564.84044,260.9145424,1,,,
2013.06.04,0.99776,0.91327,96.509,1.2034,0.96496,1.35516,1.3526,1.23825,130.814,1.63113,1.30805,1.58653,1.58309,1.44959,153.19,1.91137,1.53115,0.82883,0.75857,80.161,0.80156,1.03406,0.94667,100.039,1398.98,,,997.76,913.27,96509,1203.4,964.96,1355.16,1352.6,1238.25,130814,1631.13,1308.05,1586.53,1583.09,1449.59,153190,1911.37,1531.15,828.83,758.57,80161,801.56,1034.06,946.67,100039,1398980,,964.895654,964.7184341,964.7137616,964.597304,964.96,1307.675194,1308.047889,1308.005958,1307.630024,1307.448563,1308.05,1530.937989,1530.94598,1531.251651,1531.302792,1532.077737,1531.15,801.5298919,801.3035165,801.297494,801.56,1000,1000,1000,1398.98,,29463.07983,-101.7606106,0,,,
2013.06.05,0.98681,0.89872,94.504,1.19645,0.95402,1.37139,1.35405,1.23331,129.676,1.64244,1.30921,1.6143,1.59292,1.45104,152.592,1.93615,1.5404,0.82403,0.75027,78.94,0.79665,1.03432,0.94227,99.062,1403.17,,,986.81,898.72,94504,1196.45,954.02,1371.39,1354.05,1233.31,129676,1642.44,1309.21,1614.3,1592.92,1451.04,152592,1936.15,1540.4,824.03,750.27,78940,796.65,1034.32,942.27,99062,1403170,,954.0664398,953.7818247,953.9884113,953.1518925,954.02,1308.333488,1309.120968,1308.87113,1309.038784,1308.449826,1309.21,1540.074486,1540.06497,1539.940781,1540.368658,1542.433898,1540.4,796.6876789,796.2367474,796.8746845,796.65,1000,1000,1000,1403.17,,29454.93467,-8.145163311,0,,,
2013.06.06,0.9857,0.89345,93.239,1.19526,0.96096,1.37995,1.35838,1.23165,128.52,1.64707,1.32446,1.62303,1.60052,1.45074,151.377,1.9495,1.56026,0.82399,0.74677,77.955,0.80354,1.02588,0.92997,97.034,1396.33,,,985.7,893.45,93239,1195.26,960.96,1379.95,1358.38,1231.65,128520,1647.07,1324.46,1623.03,1600.52,1450.74,151377,1949.5,1560.26,823.99,746.77,77955,803.54,1025.88,929.97,97034,1396330,,960.8336258,960.729916,960.8899973,960.4392204,960.96,1326.076752,1324.111982,1324.397561,1324.484201,1323.486628,1324.46,1559.666909,1560.143487,1559.985806,1560.04081,1566.50123,1560.26,803.2031037,803.004398,803.3781973,803.54,1000,1000,1000,1396.33,,29726.92382,271.9891561,1,,,
2013.06.07,0.96844,0.88901,92.541,1.20311,0.94991,1.39266,1.34734,1.23727,128.78,1.67369,1.3218,1.63692,1.58583,1.45589,151.519,1.9753,1.5555,0.80434,0.73834,76.868,0.78913,1.01961,0.93609,97.425,1413.31,,,968.44,889.01,92541,1203.11,949.91,1392.66,1347.34,1237.27,128780,1673.69,1321.8,1636.92,1585.83,1455.89,151519,1975.3,1555.5,804.34,738.34,76868,789.13,1019.61,936.09,97425,1413310,,949.8141446,949.7056907,949.8691301,949.4101943,949.91,1322.901661,1321.42682,1321.742567,1321.837311,1320.75899,1321.8,1554.926677,1555.329979,1555.288487,1555.237362,1558.768489,1555.5,788.8702543,788.7489451,788.9966641,789.13,1000,1000,1000,1413.31,,29583.28337,-143.6404582,0,,,
2013.06.08,0.9678,0.88811,92.599,1.20194,0.94946,1.39266,1.3467,1.23669,128.896,1.67243,1.32168,1.63717,1.58519,1.45485,151.698,1.97144,1.55552,0.80302,0.73687,76.817,0.78787,1.0193,0.93537,97.533,1413.31,,,967.8,888.11,92599,1201.94,949.46,1392.66,1346.7,1236.69,128896,1672.43,1321.68,1637.17,1585.19,1454.85,151698,1971.44,1555.52,803.02,736.87,76817,787.87,1019.3,935.37,97533,1413310,,949.47513,949.4745395,949.4119939,946.9724678,949.46,1322.274964,1321.200824,1322.139902,1321.562958,1317.657424,1321.68,1554.427428,1555.17512,1555.373809,1555.350497,1553.238433,1555.52,787.8151673,787.7845131,787.6000943,787.87,1000,1000,1000,1413.31,,29564.77526,-18.5081015,0,,,
2013.06.10,0.96383,0.88279,93.409,1.19754,0.94598,1.446,1.35035,1.23715,130.9,1.67794,1.32559,1.6459,1.587,1.4535,153.788,1.97227,1.55764,0.80412,0.73646,77.94,0.78946,1.01898,0.93326,98.747,1413.31,,,963.83,882.79,93409,1197.54,945.98,1446,1350.35,1237.15,130900,1677.94,1325.59,1645.9,1587,1453.5,153788,1972.27,1557.64,804.12,736.46,77940,789.46,1018.98,933.26,98747,1413310,,945.8772498,945.9207509,945.9426615,945.4099284,945.98,1367.88708,1325.197747,1325.622013,1325.609892,1324.666512,1325.59,1556.988482,1557.439793,1557.443799,1557.394149,1557.028274,1557.64,789.1420833,789.1262885,789.2898012,789.46,1000,1000,1000,1413.31,,29637.9665,73.19123976,1,,,
2013.06.11,0.96123,0.8724,90.473,1.19839,0.94366,1.4187,1.35606,1.23124,127.683,1.69074,1.33151,1.65746,1.59392,1.44666,149.982,1.98785,1.56472,0.80139,0.72729,75.432,0.78693,1.01879,0.92469,95.896,1385.97,,,961.23,872.4,90473,1198.39,943.66,1418.7,1356.06,1231.24,127683,1690.74,1331.51,1657.46,1593.92,1446.66,149982,1987.85,1564.72,801.39,727.29,75432,786.93,1018.79,924.69,95896,1385970,,943.5016048,943.4513188,943.4491532,943.0490427,943.66,1338.770442,1331.049578,1331.516508,1331.47368,1330.494028,1331.51,1564.078704,1564.52262,1564.481069,1564.006841,1564.298801,1564.72,786.6096055,786.523051,786.6021523,786.93,1000,1000,1000,1385.97,,29630.6682,-7.29830542,0,,,
2013.06.12,0.96658,0.87162,90.88,1.18874,0.94663,1.4588,1.36112,1.22785,128.007,1.67436,1.33327,1.65565,1.60088,1.44363,150.504,1.96972,1.56786,0.81227,0.73237,76.381,0.79571,1.02121,0.92091,96.008,1377.27,,,966.58,871.62,90880,1188.74,946.63,1458.8,1361.12,1227.85,128007,1674.36,1333.27,1655.65,1600.88,1443.63,150504,1969.72,1567.86,812.27,732.37,76381,795.71,1021.21,920.91,96008,1377270,,946.5046367,946.4768544,946.5877844,945.8923054,946.63,1380.943844,1332.850246,1333.300757,1333.295142,1332.304996,1333.27,1567.28796,1567.630556,1567.61247,1567.619365,1567.325901,1567.86,795.399575,795.2677243,795.5691192,795.71,1000,1000,1000,1377.27,,29742.60924,111.9410369,1,,,
2013.06.13,0.97917,0.88798,91.695,1.19157,0.9633,1.38716,1.35772,1.23172,127.174,1.65231,1.33597,1.62915,1.59582,1.44728,149.424,1.94227,1.56997,0.82102,0.7445,76.888,0.80791,1.01656,0.92196,95.189,1385.92,,,979.17,887.98,91695,1191.57,963.3,1387.16,1357.72,1231.72,127174,1652.31,1335.97,1629.15,1595.82,1447.28,149424,1942.27,1569.97,821.02,744.5,76888,807.91,1016.56,921.96,95189,1385920,,963.2190918,963.1437373,963.2940781,962.6813187,963.3,1336.251228,1335.602424,1335.979869,1336.015716,1334.917772,1335.97,1569.360195,1569.823719,1569.786108,1569.761212,1569.179356,1569.97,807.6453923,807.5187644,807.7403902,807.91,1000,1000,1000,1385.92,,29864.99037,122.3811353,1,,,
2013.06.14,0.97301,0.88089,89.952,1.18642,0.95691,1.39373,1.3568,1.22887,125.481,1.65491,1.33445,1.63723,1.59694,1.44584,147.651,1.94871,1.57008,0.81783,0.74042,75.43,0.80389,1.01675,0.92053,94.055,1390.41,,,973.01,880.89,89952,1186.42,956.91,1393.73,1356.8,1228.87,125481,1654.91,1334.45,1637.23,1596.94,1445.84,147651,1948.71,1570.08,817.83,740.42,75430,803.89,1016.75,920.53,94055,1390410,,956.9805754,956.937851,956.3765882,953.7511738,956.91,1333.674174,1334.447996,1334.959208,1334.123651,1330.3656,1334.45,1566.681759,1570.631915,1570.66038,1569.836798,1566.548482,1570.08,804.3570199,804.3409775,801.9775663,803.89,1000,1000,1000,1390.41,,29802.39172,-62.59865511,0,,,
2013.06.15,0.97301,0.88089,89.952,1.18642,0.95691,1.39373,1.3568,1.22887,125.503,1.65491,1.33445,1.64002,1.59654,1.44584,147.651,1.9495,1.57008,0.81783,0.74042,75.43,0.80389,1.01675,0.92053,94.055,1390.41,,,973.01,880.89,89952,1186.42,956.91,1393.73,1356.8,1228.87,125503,1654.91,1334.45,1640.02,1596.54,1445.84,147651,1949.5,1570.08,817.83,740.42,75430,803.89,1016.75,920.53,94055,1390410,,956.9805754,956.937851,956.3765882,953.7511738,956.91,1333.674174,1334.447996,1334.959208,1334.357557,1330.3656,1334.45,1569.351538,1570.238505,1570.66038,1569.836798,1567.183555,1570.08,804.3570199,804.3409775,801.9775663,803.89,1000,1000,1000,1390.41,,29805.53706,3.145347317,1,,,
2013.06.17,0.97252,0.88096,90.238,1.19411,0.95469,1.39928,1.361,1.23301,126.273,1.67185,1.33656,1.64444,1.60117,1.45004,148.516,1.96537,1.57199,0.81343,0.73707,75.51,0.79902,1.01826,0.92249,94.484,1385.05,,,972.52,880.96,90238,1194.11,954.69,1399.28,1361,1233.01,126273,1671.85,1336.56,1644.44,1601.17,1450.04,148516,1965.37,1571.99,813.43,737.07,75510,799.02,1018.26,922.49,94484,1385050,,955.0802349,954.9805418,955.0611744,954.1177722,954.69,1335.878623,1336.593797,1336.610695,1336.448499,1335.841587,1336.56,1569.930424,1572.456936,1571.876118,1571.864019,1570.369937,1571.99,798.8431245,799.0005312,799.1829304,799.02,1000,1000,1000,1385.05,,29801.44695,-4.090118018,0,,,
2013.06.18,0.96835,0.8724,90.399,1.18662,0.94849,1.41151,1.36758,1.23202,127.64,1.67554,1.33933,1.65013,1.5968,1.43895,149.078,1.95757,1.56412,0.81488,0.73436,76.108,0.79865,1.02106,0.91976,95.321,1367.42,,,968.35,872.4,90399,1186.62,948.49,1411.51,1367.58,1232.02,127640,1675.54,1339.33,1650.13,1596.8,1438.95,149078,1957.57,1564.12,814.88,734.36,76108,798.65,1021.06,919.76,95321,1367420,,948.3771767,948.5083065,948.3639492,947.694063,948.49,1338.80312,1339.372809,1339.501609,1339.054353,1338.170021,1339.33,1565.131804,1563.865003,1564.484213,1563.957575,1563.413281,1564.12,798.0725912,798.4256763,798.4389589,798.65,1000,1000,1000,1367.42,,29721.64451,-79.80243661,0,,,
2013.06.19,0.95477,0.86243,89.667,1.17554,0.92948,1.4298,1.36551,1.23373,128.172,1.68161,1.32938,1.663,1.59088,1.4368,149.295,1.96345,1.5484,0.81057,0.73202,76.095,0.78931,1.02721,0.92767,96.463,1351.07,,,954.77,862.43,89667,1175.54,929.48,1429.8,1365.51,1233.73,128172,1681.61,1329.38,1663,1590.88,1436.8,149295,1963.45,1548.4,810.57,732.02,76095,789.31,1027.21,927.67,96463,1351070,,929.4788797,929.6732674,929.5481169,927.8654774,929.48,1328.970504,1329.338694,1329.923356,1328.71671,1327.311589,1329.38,1545.72524,1548.738817,1548.82663,1547.691861,1549.77072,1548.4,789.0986264,789.0952602,788.8516841,789.31,1000,1000,1000,1351.07,,29416.26543,-305.3790758,0,,,
2013.06.20,0.95494,0.85247,89.431,1.18512,0.91954,1.437,1.37301,1.22548,128.53,1.70364,1.32187,1.68351,1.60611,1.43771,150.821,1.99794,1.55083,0.80538,0.71873,75.397,0.77545,1.03867,0.92736,97.267,1284.62,,,954.94,852.47,89431,1185.12,919.54,1437,1373.01,1225.48,128530,1703.64,1321.87,1683.51,1606.11,1437.71,150821,1997.94,1550.83,805.38,718.73,75397,775.45,1038.67,927.36,97267,1284620,,919.3872934,919.2438751,919.4382473,919.001304,919.54,1321.37898,1321.89242,1321.471705,1321.414251,1321.087638,1321.87,1548.054785,1546.314036,1550.325656,1550.587558,1549.302573,1550.83,775.3954577,775.0280366,775.1549858,775.45,1000,1000,1000,1284.62,,29206.7888,-209.4766311,0,,,
